-1 1:7.3398337 2:0.95117563 3:0.0 4:0.15 5:1.2555518 6:457 7:6816 8:33438 9:9885 10:1 11:0.0 12:0.10726726312812719 13:0.0 14:0.28342171556262064 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1197221562
-1 1:8.302891 2:0.6400682 3:1.009 4:0.15 5:0.62745345 6:532 7:9899 8:48081 9:13956 10:2 11:0.0 12:0.12320354515909547 13:0.016427139354546063 14:0.23717082451262844 15:0.0 16:9.0 17:0.0 18:5.0 19:0.0 20:1.0 #822409554
1 1:13.375131 2:0.6350154 3:2.048 4:0.15 5:1.1327857 6:225 7:5003 8:27758 9:8604 10:3 11:25.0 12:0.12448029993475997 13:0.024640709031819093 14:0.3195048252113469 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:17.29835 2:6.1246142 3:2.6490002 4:0.15 5:13.515482 6:16 7:474 8:2663 9:857 10:1 11:21.0 12:0.09469610989712467 13:0.012320354515909546 14:0.30382181012509996 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #1296701785
-1 1:13.3072815 2:1.298541 3:2.639 4:0.15 5:1.230932 6:189 7:4229 8:23246 9:7229 10:2 11:22.0 12:0.12092371993662397 13:0.03696106354772864 14:0.3195048252113469 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.1153711 3:3.449 4:0.15 5:1.1472857 6:245 7:4938 8:26879 9:8333 10:3 11:29.0 12:0.11860915484313674 13:0.04656656301892604 14:0.369012483211554 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:17.29835 2:5.7167897 3:1.447 4:0.15 5:12.718077 6:16 7:474 8:2663 9:857 10:1 11:40.0 12:0.1196834438688356 13:0.012320354515909546 14:0.4517539514526256 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #1296701785
-1 1:13.3072815 2:4.512456 3:3.8470001 4:0.15 5:4.8098717 6:189 7:4229 8:23246 9:7229 10:2 11:50.0 12:0.13678737986386852 13:0.03696106354772864 14:0.36742346141747667 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.630283 2:3.6519547 3:1.62 4:0.15 5:3.643721 6:269 7:7526 8:41872 9:12953 10:3 11:40.0 12:0.13996848172116777 13:0.022039320163576206 14:0.40824829046386296 15:0.14142135623730948 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100013512260
-1 1:17.29835 2:5.6679254 3:1.248 4:0.15 5:12.628033 6:16 7:474 8:2663 9:857 10:1 11:58.0 12:0.14784425419091457 13:0.012320354515909546 14:0.35575623676894264 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #1296701785
-1 1:12.114745 2:2.4878554 3:1.437 4:0.15 5:3.1846473 6:8 7:103 8:581 9:198 10:2 11:59.0 12:0.14082179293870944 13:0.0 14:0.2811267651158746 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #1004529961
-1 1:13.3072815 2:1.9792573 3:2.43 4:0.15 5:2.0354474 6:189 7:4229 8:23246 9:7229 10:3 11:54.0 12:0.14686837386151166 13:0.03696106354772864 14:0.29319773580418684 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:13.3072815 2:4.8861923 3:3.638 4:0.15 5:5.2610025 6:189 7:4229 8:23246 9:7229 10:1 11:13.0 12:0.09815518897248054 13:0.03696106354772864 14:0.21718612138153465 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:4.0265226 3:2.8379998 4:0.15 5:5.1030345 6:245 7:4938 8:26879 9:8333 10:2 11:40.0 12:0.08692425096866195 13:0.04656656301892604 14:0.15936381457791915 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:12.325272 2:3.226053 3:3.837 4:0.15 5:5.4231954 6:136 7:3072 8:16504 9:4974 10:3 11:2.0 12:0.08744931082816979 13:0.07824475995899198 14:0.24397501823713327 15:0.18257418583505536 16:14.0 17:0.0 18:5.0 19:0.0 20:4.0 #117320346
-1 1:13.3072815 2:1.7630197 3:2.848 4:0.15 5:1.7447227 6:189 7:4229 8:23246 9:7229 10:1 11:59.0 12:0.13952083422166803 13:0.03696106354772864 14:0.31139957766460913 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.5645245 3:3.6479998 4:0.15 5:1.7282802 6:245 7:4938 8:26879 9:8333 10:2 11:60.0 12:0.12320354515909547 13:0.04656656301892604 14:0.2766992952647332 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:15.3746605 2:1.1842127 3:3.658 4:0.15 5:1.8052566 6:112 7:3209 8:17542 9:5382 10:3 11:12.0 12:0.11959680368193974 13:0.01742361244964389 14:0.3508232077228117 15:0.0 16:2.0 17:0.0 18:1.0 19:0.0 20:0.0 #642308985
-1 1:13.3072815 2:1.8341149 3:5.67 4:0.15 5:1.5443647 6:189 7:4229 8:23246 9:7229 10:1 11:27.0 12:0.13473377713521092 13:0.03696106354772864 14:0.3293547878370473 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.630283 2:1.4967012 3:3.25 4:0.15 5:1.2347202 6:269 7:7526 8:41872 9:12953 10:2 11:22.0 12:0.10912313999805598 13:0.022039320163576206 14:0.406578556307363 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100015421034
1 1:15.630283 2:1.4966341 3:3.25 4:0.15 5:1.2346503 6:269 7:7526 8:41872 9:12953 10:3 11:22.0 12:0.10912313999805598 13:0.022039320163576206 14:0.406578556307363 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100013512260
-1 1:13.3072815 2:4.678225 3:4.448 4:0.15 5:4.940599 6:189 7:4229 8:23246 9:7229 10:1 11:15.0 12:0.11386982084514373 13:0.03696106354772864 14:0.3299831645537222 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.630283 2:3.864132 3:2.629 4:0.15 5:3.763932 6:269 7:7526 8:41872 9:12953 10:2 11:39.0 12:0.13038637645299295 13:0.022039320163576206 14:0.2788866755113585 15:0.14142135623730948 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100013512260
1 1:15.634697 2:3.8413258 3:2.629 4:0.15 5:3.8262532 6:269 7:7530 8:41894 9:12959 10:3 11:39.0 12:0.13038637645299295 13:0.022039320163576206 14:0.2788866755113585 15:0.14142135623730948 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100005224084
1 1:12.183289 2:3.0408883 3:5.059 4:0.15 5:3.5623155 6:245 7:4938 8:26879 9:8333 10:1 11:16.0 12:0.09917694073609293 13:0.04656656301892604 14:0.3299831645537222 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:13.563994 2:1.6254846 3:5.059 4:0.15 5:3.9641829 6:156 7:3573 8:19678 9:6123 10:2 11:12.0 12:0.09958423994780798 13:0.024640709031819093 14:0.3651483716701107 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10515944
1 1:13.375131 2:1.5644192 3:4.86 4:0.15 5:2.8092659 6:225 7:5003 8:27758 9:8604 10:3 11:13.0 12:0.09235757340244176 13:0.024640709031819093 14:0.3950918386598358 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
1 1:12.183289 2:1.723139 3:4.647 4:0.15 5:1.8405806 6:245 7:4938 8:26879 9:8333 10:1 11:22.0 12:0.11354874556104251 13:0.04656656301892604 14:0.3451342449813167 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:15.3746605 2:1.6297007 3:4.249 4:0.15 5:2.5628846 6:112 7:3209 8:17542 9:5382 10:2 11:25.0 12:0.1434299943928958 13:0.01742361244964389 14:0.3451342449813167 15:0.0 16:2.0 17:0.0 18:1.0 19:0.0 20:0.0 #642308985
-1 1:12.325272 2:1.4353696 3:3.4390001 4:0.15 5:2.2397654 6:136 7:3072 8:16504 9:4974 10:3 11:3.0 12:0.08408643776846123 13:0.07824475995899198 14:0.2839809171235324 15:0.0 16:14.0 17:0.0 18:5.0 19:0.0 20:4.0 #117320346
-1 1:12.006082 2:1.557807 3:0.0 4:0.15 5:3.5050657 6:439 7:6541 8:38226 9:12076 10:1 11:0.0 12:0.09138476595827393 13:0.04675245822121844 14:0.3350831266333564 15:0.0 16:10.0 17:0.0 18:4.0 19:0.0 20:0.0 #1253610497
-1 1:13.3072815 2:1.2805765 3:2.629 4:0.15 5:1.211252 6:189 7:4229 8:23246 9:7229 10:2 11:13.0 12:0.11442446612569229 13:0.03696106354772864 14:0.4050957468334666 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.2255806 3:5.258 4:0.15 5:1.1138281 6:245 7:4938 8:26879 9:8333 10:3 11:51.0 12:0.1414860613552483 13:0.04656656301892604 14:0.2704335932501895 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:13.3072815 2:3.8227491 3:4.647 4:0.15 5:3.9359066 6:189 7:4229 8:23246 9:7229 10:1 11:16.0 12:0.1421557909256615 13:0.03696106354772864 14:0.3909350184867624 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.634697 2:3.34443 3:2.629 4:0.15 5:3.3359973 6:269 7:7530 8:41894 9:12959 10:2 11:21.0 12:0.13707714893741088 13:0.022039320163576206 14:0.3350831266333564 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100019019908
1 1:15.634697 2:3.283699 3:2.629 4:0.15 5:3.2326508 6:269 7:7530 8:41894 9:12959 10:3 11:21.0 12:0.13707714893741088 13:0.022039320163576206 14:0.3350831266333564 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100004725169
-1 1:13.3072815 2:1.6834531 3:2.659 4:0.15 5:1.6720285 6:189 7:4229 8:23246 9:7229 10:1 11:11.0 12:0.07966083578064748 13:0.03696106354772864 14:0.5111656508223583 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.6037328 3:5.869 4:0.15 5:1.5586346 6:245 7:4938 8:26879 9:8333 10:2 11:12.0 12:0.08276215913580846 13:0.04656656301892604 14:0.5031152949374527 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:13.375131 2:1.1082634 3:6.068 4:0.15 5:1.727627 6:225 7:5003 8:27758 9:8604 10:3 11:18.0 12:0.08381981343406687 13:0.024640709031819093 14:0.47809144373375745 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
1 1:10.502787 2:9.261973 3:1.4269999 4:0.15 5:13.963998 6:33 7:548 8:2990 9:911 10:1 11:50.0 12:0.11988694114320098 13:0.04675245822121844 14:0.3239105320715664 15:0.0 16:12.0 17:0.0 18:4.0 19:0.0 20:1.0 #1311337480
1 1:6.1915383 2:5.064562 3:0.229 4:0.15 5:5.6747317 6:13 7:130 8:699 9:197 10:2 11:50.0 12:0.11988694114320098 13:0.011019660081788103 14:0.3239105320715664 15:0.0 16:5.0 17:0.0 18:7.0 19:0.0 20:0.0 #28328834
1 1:8.939523 2:4.084143 3:2.0379999 4:0.15 5:4.4977136 6:152 7:2301 8:12120 9:3632 10:3 11:40.0 12:0.133454710994639 13:0.03696106354772864 14:0.31139957766460913 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:0.0 #121903792
-1 1:11.623008 2:8.020869 3:4.249 4:0.15 5:11.083303 6:81 7:1629 8:8909 9:2674 10:1 11:50.0 12:0.1272440742919707 13:0.03725325041514083 14:0.24494897427831777 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:11.544 2:2.6971107 3:4.86 4:0.15 5:2.9372559 6:75 7:1474 8:8091 9:2432 10:2 11:50.0 12:0.1272440742919707 13:0.024640709031819093 14:0.24494897427831777 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5333582
-1 1:11.623211 2:2.5493555 3:2.8579998 4:0.15 5:2.991943 6:74 7:1456 8:8001 9:2411 10:3 11:50.0 12:0.1272440742919707 13:0.024640709031819093 14:0.24494897427831777 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5333590
-1 1:14.250706 2:6.271728 3:3.837 4:0.15 5:6.0840197 6:251 7:7118 8:37563 9:11329 10:1 11:0.0 12:0.08718257026316599 13:0.049281418063638185 14:0.2151657414559676 15:0.31622776601683794 16:5.0 17:0.0 18:2.0 19:0.0 20:0.0 #335035028
-1 1:11.0896435 2:2.7023098 3:1.819 4:0.15 5:3.6953273 6:279 7:5399 8:28490 9:8754 10:2 11:0.0 12:0.10299912836954503 13:0.06098264357375361 14:0.21320071635561041 15:0.0 16:8.0 17:0.0 18:3.0 19:0.0 20:2.0 #358236191
-1 1:11.105464 2:2.56777 3:0.82 4:0.15 5:3.656371 6:279 7:5412 8:28553 9:8774 10:3 11:0.0 12:0.10443973252374163 13:0.01742361244964389 14:0.20942695414584775 15:0.0 16:2.0 17:0.0 18:0.0 19:0.0 20:0.0 #214738099
-1 1:12.94366 2:10.771385 3:3.0370002 4:0.15 5:12.391147 6:89 7:2343 8:12288 9:3627 10:1 11:9.0 12:0.1059285975468609 13:0.01742361244964389 14:0.43852900965351466 15:0.22360679774997896 16:2.0 17:0.0 18:1.0 19:0.0 20:0.0 #1301444297
-1 1:11.623008 2:8.734126 3:3.8569999 4:0.15 5:12.145872 6:81 7:1629 8:8909 9:2674 10:2 11:10.0 12:0.08960887825733535 13:0.03725325041514083 14:0.29999999999999993 15:0.11952286093343936 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:11.544 2:4.7294035 3:3.8470001 4:0.15 5:5.6180043 6:75 7:1474 8:8091 9:2432 10:3 11:10.0 12:0.08850934117734001 13:0.024640709031819093 14:0.2963188789948769 15:0.31622776601683794 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5333582
-1 1:13.437663 2:2.2151701 3:3.027 4:0.15 5:4.5706744 6:302 7:8844 8:44713 9:13196 10:2 11:0.0 12:0.09934200110704224 13:0.0 14:0.2788866755113585 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1233616018
-1 1:11.212838 2:0.6186384 3:1.2179999 4:0.15 5:0.70583785 6:439 7:9448 8:47257 9:14740 10:3 11:0.0 12:0.10670714355397602 13:0.0 14:0.25908162356916187 15:0.0 16:4.0 17:0.0 18:4.0 19:0.0 20:0.0 #1035729299
1 1:9.796065 2:2.960946 3:5.059 4:0.15 5:2.6803353 6:264 7:4935 8:25365 9:7568 10:1 11:17.0 12:0.10401234636146506 13:0.0 14:0.4767312946227962 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:9.45903 2:1.0469296 3:2.018 4:0.15 5:1.2180086 6:489 7:8431 8:43143 9:13093 10:2 11:0.0 12:0.10975653276504911 13:0.0 14:0.19034674690672024 15:0.0 16:2.0 17:0.0 18:1.0 19:0.0 20:0.0 #254404303
-1 1:10.59692 2:0.9198462 3:0.0 4:0.15 5:1.2141969 6:396 7:7949 8:40759 9:12367 10:3 11:0.0 12:0.10975653276504911 13:0.0 14:0.19034674690672024 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #25304739
1 1:9.796065 2:2.3056564 3:4.259 4:0.15 5:2.0551867 6:264 7:4935 8:25365 9:7568 10:1 11:58.0 12:0.1356615386620432 13:0.0 14:0.3239105320715664 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:9.136544 2:1.6204884 3:2.828 4:0.15 5:1.7225543 6:252 7:5333 8:25622 9:7445 10:1 11:0.0 12:0.11485999351754682 13:0.028452639985087992 14:0.30237157840738177 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #209127352
-1 1:9.379518 2:1.4584396 3:2.828 4:0.15 5:1.7225543 6:244 7:5310 8:25492 9:7417 10:2 11:0.0 12:0.11485999351754682 13:0.028452639985087992 14:0.30237157840738177 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #910130442
-1 1:7.1338825 2:0.7919102 3:1.0189999 4:0.15 5:1.1626017 6:436 7:6494 8:31363 9:9309 10:3 11:0.0 12:0.10235161885273282 13:0.0 14:0.15453348185725113 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #473312068
-1 1:10.195504 2:7.910869 3:2.018 4:0.15 5:8.042158 6:217 7:4180 8:21252 9:6473 10:1 11:0.0 12:0.10536196058369555 13:0.04106784838636515 14:0.2318002227858767 15:0.0 16:9.0 17:0.0 18:4.0 19:0.0 20:0.0 #1295940988
-1 1:11.623008 2:7.5304008 3:2.43 4:0.15 5:10.561488 6:81 7:1629 8:8909 9:2674 10:2 11:52.0 12:0.13265482785020305 13:0.03725325041514083 14:0.4152273992686998 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:6.786714 2:5.3877325 3:2.018 4:0.15 5:6.636476 6:507 7:7154 8:33623 9:10230 10:3 11:0.0 12:0.08835384116734371 13:0.010059527338057615 14:0.1889822365046136 15:0.0 16:6.0 17:0.0 18:3.0 19:0.0 20:0.0 #1245432047
-1 1:11.623008 2:5.9729304 3:1.839 4:0.15 5:8.385957 6:81 7:1629 8:8909 9:2674 10:1 11:68.0 12:0.1507735125084503 13:0.03725325041514083 14:0.3293547878370473 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:9.262852 2:5.6469502 3:1.0189999 4:0.15 5:7.5562925 6:416 7:6601 8:34053 9:10441 10:2 11:0.0 12:0.11647740981969047 13:0.0 14:0.29065917948808984 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #1282205053
-1 1:14.582287 2:4.88827 3:2.0379999 4:0.15 5:6.248716 6:219 7:4868 8:28052 9:8871 10:3 11:0.0 12:0.08762244893964144 13:0.01742361244964389 14:0.32128773156099955 15:0.0 16:9.0 17:0.0 18:5.0 19:0.0 20:1.0 #1306306290
-1 1:11.623008 2:7.6302485 3:5.258 4:0.15 5:10.421948 6:81 7:1629 8:8909 9:2674 10:1 11:67.0 12:0.1507735125084503 13:0.03725325041514083 14:0.3293547878370473 15:0.11952286093343936 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:11.761973 2:4.0950017 3:1.2479999 4:0.15 5:4.011987 6:30 7:723 8:3675 9:1100 10:2 11:67.0 12:0.15269288915036486 13:0.024640709031819093 14:0.3265986323710904 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5333604
-1 1:11.414085 2:3.941101 3:3.449 4:0.15 5:3.9426715 6:34 7:823 8:4111 9:1225 10:3 11:66.0 12:0.1463306854357663 13:0.03725325041514083 14:0.3265986323710904 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #155330838
-1 1:11.623008 2:7.1712065 3:1.039 4:0.15 5:10.185223 6:81 7:1629 8:8909 9:2674 10:1 11:21.0 12:0.10349097793364019 13:0.03725325041514083 14:0.5692099788303082 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:11.761973 2:3.8084178 3:1.829 4:0.15 5:3.6643794 6:30 7:723 8:3675 9:1100 10:2 11:54.0 12:0.148281216677117 13:0.024640709031819093 14:0.3643993485805122 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5333604
-1 1:9.94 2:3.3353288 3:1.849 4:0.15 5:3.1504288 6:30 7:590 8:3014 9:893 10:3 11:31.0 12:0.14418655851215914 13:0.04407864032715241 14:0.38729833462074165 15:0.0 16:5.0 17:0.0 18:2.0 19:0.0 20:1.0 #249606415
-1 1:9.413944 2:8.031329 3:1.009 4:0.15 5:9.253237 6:374 7:6378 8:34638 9:9920 10:1 11:1.0 12:0.10059527338057614 13:0.01742361244964389 14:0.30123203803835463 15:0.0 16:2.0 17:0.0 18:0.0 19:0.0 20:0.0 #1276012156
-1 1:9.413944 2:7.74787 3:1.009 4:0.15 5:9.253236 6:374 7:6378 8:34638 9:9920 10:2 11:1.0 12:0.10059527338057614 13:0.01742361244964389 14:0.30123203803835463 15:0.0 16:2.0 17:0.0 18:0.0 19:0.0 20:0.0 #1315703711
-1 1:9.4476 2:6.5642314 3:1.009 4:0.15 5:9.317346 6:337 7:5743 8:31203 9:8951 10:3 11:0.0 12:0.0970645081830754 13:0.03484722489928778 14:0.29065917948808984 15:0.0 16:2.0 17:0.0 18:1.0 19:0.0 20:0.0 #1301837409
-1 1:12.073139 2:4.5721045 3:1.457 4:0.15 5:10.141535 6:52 7:1182 8:6423 9:1883 10:1 11:15.0 12:0.10265788662437322 13:0.028452639985087992 14:0.24397501823713327 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #1317406437
1 1:9.796065 2:1.5431019 3:2.649 4:0.15 5:1.3956119 6:264 7:4935 8:25365 9:7568 10:2 11:45.0 12:0.11647740981969047 13:0.0 14:0.2076136996343499 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:12.073139 2:1.3025357 3:1.457 4:0.15 5:2.4859538 6:52 7:1182 8:6423 9:1883 10:3 11:15.0 12:0.10265788662437322 13:0.028452639985087992 14:0.24397501823713327 15:0.0 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #212623340
-1 1:10.19847 2:6.0877676 3:0.01 4:0.15 5:6.2770104 6:105 7:1905 8:9946 9:3021 10:1 11:0.0 12:0.09225195386167877 13:0.04780999813096527 14:0.36742346141747667 15:0.07669649888473704 16:28.0 17:0.0 18:20.0 19:1.0 20:1.0 #1302812514
-1 1:7.4353495 2:5.2419186 3:1.009 4:0.15 5:5.304828 6:542 7:9974 8:46366 9:13396 10:2 11:0.0 12:0.09099184840543567 13:0.0 14:0.23354968324845685 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1210036766
-1 1:8.134326 2:4.4233603 3:2.828 4:0.15 5:4.69348 6:512 7:9435 8:45300 9:13223 10:3 11:0.0 12:0.1024464386416373 13:0.008711806224821945 14:0.2788866755113585 15:0.0 16:8.0 17:0.0 18:4.0 19:0.0 20:2.0 #1302048228
-1 1:9.964126 2:5.5686216 3:0.209 4:0.15 5:7.5310664 6:275 7:5333 8:26995 9:8131 10:1 11:0.0 12:0.09856283612727637 13:0.024640709031819093 14:0.1976423537605237 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:0.0 #1279326587
-1 1:7.2247477 2:5.4054327 3:2.2269998 4:0.15 5:5.5314703 6:558 7:8805 8:41786 9:12432 10:2 11:0.0 12:0.11265743435096756 13:0.010059527338057615 14:0.2811267651158746 15:0.0 16:6.0 17:0.0 18:4.0 19:0.0 20:0.0 #1302135641
1 1:5.540686 2:5.0781717 3:3.276 4:0.15 5:5.8033633 6:12 7:102 8:560 9:154 10:3 11:49.0 12:0.1196834438688356 13:0.024640709031819093 14:0.3614031611621005 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #28328837
1 1:5.540686 2:3.9773593 3:0.866 4:0.15 5:4.715334 6:12 7:102 8:560 9:154 10:1 11:66.0 12:0.1428041265913732 13:0.024640709031819093 14:0.1992047682223989 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #28328837
-1 1:8.768461 2:3.4413297 3:2.8680003 4:0.15 5:4.0257525 6:8 7:104 8:580 9:170 10:2 11:65.0 12:0.14168407693295978 13:0.0 14:0.1976423537605237 15:0.0 16:5.0 17:0.0 18:2.0 19:0.0 20:0.0 #78004467
-1 1:9.359546 2:2.7025633 3:2.868 4:0.15 5:2.6213932 6:22 7:295 8:1558 9:493 10:3 11:15.0 12:0.10129699281263996 13:0.050297636690288076 14:0.29999999999999993 15:0.0 16:6.0 17:0.0 18:3.0 19:0.0 20:1.0 #658704329
-1 1:8.768461 2:3.4516754 3:1.248 4:0.15 5:4.200717 6:8 7:104 8:580 9:170 10:1 11:60.0 12:0.133490813987588 13:0.0 14:0.35856858280031806 15:0.0 16:5.0 17:0.0 18:2.0 19:0.0 20:0.0 #78004467
-1 1:9.359546 2:2.7074597 3:4.677 4:0.15 5:2.4457622 6:22 7:295 8:1558 9:493 10:2 11:0.0 12:0.10536196058369555 13:0.050297636690288076 14:0.03863337046431278 15:0.0 16:6.0 17:0.0 18:3.0 19:0.0 20:1.0 #658704329
-1 1:9.980587 2:2.4439692 3:0.209 4:0.15 5:2.5530677 6:176 7:2663 8:14454 9:4439 10:3 11:0.0 12:0.11088319064318591 13:0.024640709031819093 14:0.31622776601683794 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #540223516
-1 1:11.623008 2:5.229882 3:4.86 4:0.15 5:7.0177436 6:81 7:1629 8:8909 9:2674 10:1 11:13.0 12:0.09722178267160872 13:0.03725325041514083 14:0.46788772041903276 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:8.264557 2:3.1999748 3:1.009 4:0.15 5:6.1108155 6:380 7:6486 8:31850 9:9453 10:2 11:0.0 12:0.07378278271690121 13:0.0 14:0.2881854393574164 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1210015863
-1 1:10.817899 2:2.3417068 3:4.86 4:0.15 5:2.03388 6:49 7:912 8:4874 9:1480 10:3 11:0.0 12:0.08693763113513367 13:0.024640709031819093 14:0.17616606585441102 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5334239
-1 1:11.623008 2:9.530701 3:1.829 4:0.15 5:13.491584 6:81 7:1629 8:8909 9:2674 10:1 11:40.0 12:0.12841737670020995 13:0.03725325041514083 14:0.3380617018914066 15:0.11952286093343936 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:10.817899 2:7.3563886 3:0.209 4:0.15 5:7.895214 6:49 7:912 8:4874 9:1480 10:2 11:0.0 12:0.0801486172683619 13:0.024640709031819093 14:0.2683281572999747 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5334239
-1 1:10.6581545 2:6.748643 3:0.209 4:0.15 5:7.932858 6:50 7:923 8:4921 9:1490 10:3 11:0.0 12:0.0790727698954245 13:0.04355903112410972 14:0.2767593624086655 15:0.11180339887498948 16:8.0 17:1.0 18:5.0 19:0.0 20:0.0 #64536197
-1 1:11.623008 2:5.577648 3:2.629 4:0.15 5:7.739812 6:81 7:1629 8:8909 9:2674 10:1 11:10.0 12:0.09608896072830564 13:0.03725325041514083 14:0.5284981975632331 15:0.0 16:7.0 17:1.0 18:4.0 19:0.0 20:0.0 #1265335985
-1 1:10.817899 2:2.6289048 3:1.829 4:0.15 5:2.6460302 6:49 7:912 8:4874 9:1480 10:2 11:6.0 12:0.08029108798143905 13:0.024640709031819093 14:0.3253956867279842 15:0.31622776601683794 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5334239
-1 1:10.6581545 2:2.3597703 3:2.639 4:0.15 5:2.517258 6:50 7:923 8:4921 9:1490 10:3 11:6.0 12:0.08874278145316948 13:0.04355903112410972 14:0.3253956867279842 15:0.11180339887498948 16:8.0 17:1.0 18:5.0 19:0.0 20:0.0 #64536197
