-1 1:0.0891470315421987 2:0.050907743314379986 3:0.0 4:0.0 5:0.038676815554809583 6:0.660844250363901 7:0.49393097396899677 8:0.5273340546044676 9:0.5144745122718691 10:0.0 11:0.0 12:0.6672830568429575 13:0.0 14:0.49792119973904003 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1197221562
-1 1:0.32206674216857173 2:0.11957507209717355 3:0.6101508916323731 4:0.0 5:0.062445246651632404 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.49333333333333335 12:0.9363294885128863 13:0.4723774929733302 14:0.4751033947189648 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.10483809595730385 3:0.4165980384087791 4:0.0 5:0.07049462956904864 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.6 12:0.9245283018867924 13:0.5951397006436155 14:0.5470732932414788 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
1 1:0.3247150243883414 2:0.06560438235449106 3:0.47174212620027434 4:0.0 5:0.07240145088838913 6:0.3231441048034934 7:0.36136297162913134 8:0.43696302424743844 9:0.447293895531781 10:1.0 11:0.56 12:0.9622641509433962 13:0.31491832864888675 14:0.5470732932414788 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:0.32206674216857173 2:0.39078909029182146 3:0.4444444444444445 4:0.0 5:0.2519782789467603 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.9733333333333334 12:0.8935878966725137 13:0.4723774929733302 14:0.6201736729460424 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.32752646677851527 3:0.47174211248285325 4:0.0 5:0.24543189462517548 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.8 12:0.7397480858007791 13:0.5951397006436155 14:0.6350006350009526 15:0.29880715233359845 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
1 1:0.3247150243883414 2:0.17561998226156383 3:0.3606310013717421 4:0.0 5:0.21275005672269057 6:0.3231441048034934 7:0.36136297162913134 8:0.43696302424743844 9:0.447293895531781 10:1.0 11:0.8266666666666667 12:0.7592151406902733 13:0.31491832864888675 14:0.6350006350009526 15:0.790569415042095 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:0.17995245031805457 2:0.18784468927847572 3:0.28093278463648835 4:0.0 5:0.14900880432242364 6:0.036390101892285295 7:0.03224627083942673 8:0.036609813530197925 9:0.0368156073001888 10:0.0 11:0.68 12:0.9388629288376463 13:0.38569460791993504 14:0.48611111111111116 15:0.3227486121839515 16:0.18518518518518517 17:0.0 18:0.2 19:0.0 20:0.0 #738422485
-1 1:0.32206674216857173 2:0.09335496719727426 3:0.36200274348422495 4:0.0 5:0.05145531960893778 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.5 11:0.9066666666666666 12:0.8780571199490868 13:0.4723774929733302 14:0.5062902093698707 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.412737470308771 2:0.07368554738045158 3:0.47174212620027434 4:0.0 5:0.029575236895393597 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:1.0 11:0.6133333333333333 12:0.7457869458833054 13:0.2816715160878121 14:0.42678959977632 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100015421034
-1 1:0.32206674216857173 2:0.37160207886391666 3:0.47174211248285325 4:0.0 5:0.23813740399393118 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.32 12:0.7012665520948067 13:0.4723774929733302 14:0.7624928516630235 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.41290975629051085 2:0.3486060360637176 3:0.27681755829903976 4:0.0 5:0.2094509335253875 6:0.38719068413391555 7:0.5461392219947353 8:0.661872335009228 9:0.6756870148940634 10:0.5 11:0.5733333333333334 12:0.8239001212248733 13:0.2816715160878121 14:0.625 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100004725169
1 1:0.41290975629051085 2:0.34229556190383265 3:0.27681755829903976 4:0.0 5:0.20788810257099005 6:0.38719068413391555 7:0.5461392219947353 8:0.661872335009228 9:0.6756870148940634 10:1.0 11:0.5733333333333334 12:0.8239001212248733 13:0.2816715160878121 14:0.625 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100019019908
-1 1:0.2328837858376114 2:0.4263161726825101 3:0.27818928669410153 4:0.0 5:0.26758846589689456 6:0.10334788937409024 7:0.0987130739982451 8:0.11406160504041239 9:0.11632053702538284 10:0.0 11:0.0 12:0.6802121807083569 13:0.2816715160878121 14:0.4622501635210244 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.05 19:0.5 20:0.25 #100002715387
-1 1:0.20218265027549126 2:0.4098257288074725 3:0.25089163237311385 4:0.0 5:0.2516516114814555 6:0.14992721979621543 7:0.12262357414448669 8:0.14367084579647427 9:0.1461611076148521 10:0.5 11:0.0 12:0.6699966175855102 13:0.4723774929733302 14:0.5886810475844639 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #244020007
-1 1:0.2328927631316305 2:0.4097247301562751 3:0.24951989026063098 4:0.0 5:0.24874695839356795 6:0.10334788937409024 7:0.09900555718046213 8:0.11395023229173296 9:0.11653031256555485 10:1.0 11:0.0 12:0.6802121807083569 13:0.2816715160878121 14:0.4622501635210244 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.05 19:0.5 20:0.25 #100002515349
-1 1:0.32206674216857173 2:0.109953822291608 3:0.3633744855967078 4:0.0 5:0.0627355089904166 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.32 12:0.7012213804916747 13:0.4723774929733302 14:0.33440514746047 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.0731922290799435 3:0.5555555555555556 4:0.0 5:0.04155946562794443 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.8533333333333334 12:0.7008139760217906 13:0.5951397006436155 14:0.4233337566673017 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
1 1:0.412737470308771 2:0.056898285763393994 3:0.3606310013717421 4:0.0 5:0.02229745987296719 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:1.0 11:0.16 12:0.6102122846215087 13:0.2816715160878121 14:0.24573659359149522 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100015421034
-1 1:0.13522070193352648 2:0.4808487067997372 3:0.5828532235939643 4:0.0 5:0.6007282981127647 6:0.1703056768558952 7:0.11487276981573559 8:0.13498377139947815 9:0.13247325361862808 10:0.0 11:0.06666666666666667 12:0.281325620013915 13:0.14083575804390605 14:0.3823595564509363 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:1.0 20:0.0 #1295433764
1 1:0.1850179470158858 2:0.25891876448778156 3:0.8610424554183813 4:0.0 5:0.13852510274981386 6:0.3799126637554585 7:0.35639075753144195 8:0.3988894545917393 9:0.39296203062722884 10:0.5 11:0.12 12:0.4570038270335836 13:0.0 14:0.24845199749997665 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:0.13522070193352648 2:0.21437420621432848 3:0.6101508916323731 4:0.0 5:0.2091358502018061 6:0.1703056768558952 7:0.11487276981573559 8:0.13498377139947815 9:0.13247325361862808 10:1.0 11:0.06666666666666667 12:0.281325620013915 13:0.14083575804390605 14:0.3823595564509363 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:1.0 20:0.0 #279107844
1 1:0.1850179470158858 2:0.16897162871833504 3:0.748559670781893 4:0.0 5:0.08431533318765394 6:0.3799126637554585 7:0.35639075753144195 8:0.3988894545917393 9:0.39296203062722884 10:0.0 11:0.14666666666666667 12:0.40208731694249616 13:0.0 14:0.17144816662454657 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:0.19703026898424073 2:0.0751657658685257 3:0.13978052126200274 4:0.0 5:0.043898125624330785 6:0.8165938864628821 7:0.6671541386370283 8:0.7742792592121174 9:0.7856618418292427 10:1.0 11:0.0 12:0.5880228168471727 13:0.0 14:0.4520741506704083 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #325617084
-1 1:0.2961033344933038 2:0.26052468804440204 3:0.3633744855967078 4:0.0 5:0.23280938044527968 6:0.21542940320232898 7:0.20554255630301257 8:0.25537771272195 9:0.2617474302496329 10:0.0 11:0.0 12:0.4985846825297157 13:0.597515517278363 14:0.3142696805273545 15:0.0 16:0.3333333333333333 17:0.0 18:0.2 19:0.0 20:0.25 #645209419
-1 1:0.17995245031805457 2:0.248418119233372 3:0.5017832647462277 4:0.0 5:0.193621813151203 6:0.036390101892285295 7:0.03224627083942673 8:0.036609813530197925 9:0.0368156073001888 10:0.5 11:0.10666666666666667 12:0.4877458850834175 13:0.38569460791993504 14:0.3928371006591931 15:0.0 16:0.18518518518518517 17:0.0 18:0.2 19:0.0 20:0.0 #738422485
-1 1:0.32206674216857173 2:0.10086533876387373 3:0.6115226337448559 4:0.0 5:0.04964954155602999 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:1.0 11:0.10666666666666667 12:0.5364931021929408 13:0.4723774929733302 14:0.3703703703703704 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.16101043800123838 2:0.498130328205622 3:0.3893003840877915 4:0.0 5:0.4940476826060812 6:0.053857350800582245 7:0.0461392219947353 8:0.05237701266467257 9:0.05149989511222992 10:0.0 11:0.4 12:0.7654129181433924 13:0.0 14:0.49792119973904003 15:0.0 16:0.0 17:0.0 18:0.05 19:0.0 20:0.0 #1219303136
-1 1:0.0 2:0.4127024609816736 3:0.2522633744855967 4:0.0 5:0.286323473172878 6:0.018922852983988356 7:0.008993857853173443 8:0.01037357601985617 9:0.009282567652611706 10:0.5 11:0.3466666666666667 12:0.6702891679740794 13:0.14083575804390605 14:0.6073424073445792 15:0.0 16:0.14814814814814814 17:0.0 18:0.35 19:0.0 20:0.0 #28328838
-1 1:0.07563159439817477 2:0.34120280921518664 3:0.25089163237311385 4:0.0 5:0.24477397478114224 6:0.013100436681222707 7:0.008920737057619187 8:0.01023038248583975 9:0.00959723096286973 10:1.0 11:0.3466666666666667 12:0.6260444943204191 13:0.0 14:0.5672527447140344 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:0.0 20:0.0 #78004463
-1 1:0.16101043800123838 2:0.41966768413153627 3:0.3606310013717421 4:0.0 5:0.41551394200123515 6:0.053857350800582245 7:0.0461392219947353 8:0.05237701266467257 9:0.05149989511222992 10:0.0 11:0.17333333333333334 12:0.7083125715780828 13:0.0 14:0.3719232927803214 15:0.0 16:0.0 17:0.0 18:0.05 19:0.0 20:0.0 #1219303136
-1 1:0.0 2:0.2707479502431424 3:0.36200274348422495 4:0.0 5:0.18176071447732536 6:0.018922852983988356 7:0.008993857853173443 8:0.01037357601985617 9:0.009282567652611706 10:0.5 11:0.4533333333333333 12:0.7301118871423263 13:0.14083575804390605 14:0.28752731639264767 15:0.4225771273642583 16:0.14814814814814814 17:0.0 18:0.35 19:0.0 20:0.0 #28328838
-1 1:0.07563159439817477 2:0.23113457557435493 3:0.16982167352537722 4:0.0 5:0.16532205956638485 6:0.013100436681222707 7:0.008920737057619187 8:0.01023038248583975 9:0.00959723096286973 10:1.0 11:0.24 12:0.5650113746495451 13:0.0 14:0.29371140702093396 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:0.0 20:0.0 #78004463
-1 1:0.32206674216857173 2:0.31360937338767203 3:0.24951989026063098 4:0.0 5:0.20476295094325728 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.5466666666666666 12:0.7280977815475626 13:0.4723774929733302 14:0.625 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.5776169502926918 2:0.302904480701783 3:0.22222222222222224 4:0.0 5:0.17597911960967688 6:0.03784570596797671 7:0.0720239836209418 8:0.09159613059250302 9:0.09544787077826726 10:0.5 11:0.013333333333333334 12:0.7261609736232184 13:0.2816715160878121 14:0.5690527997017599 15:0.0 16:0.14814814814814814 17:1.0 18:0.05 19:0.5 20:0.25 #100022311567
-1 1:0.5776169502926918 2:0.27998503229562377 3:0.11248285322359396 4:0.0 5:0.16502540729012144 6:0.03784570596797671 7:0.0720239836209418 8:0.09159613059250302 9:0.09544787077826726 10:1.0 11:0.013333333333333334 12:0.7261609736232184 13:0.2816715160878121 14:0.5690527997017599 15:0.0 16:0.14814814814814814 17:1.0 18:0.05 19:0.5 20:0.25 #100019311192
-1 1:0.14081453190023663 2:0.98726761243008 3:0.6156378600823046 4:0.0 5:1.0 6:0.011644832605531296 7:0.006653992395437262 8:0.008877999109018011 9:0.00881057268722467 10:0.0 11:0.3466666666666667 12:0.45514346241346193 13:0.7141676407723386 14:0.35860956909327935 15:0.0 16:0.2222222222222222 17:0.0 18:0.15 19:0.5 20:0.25 #1297438590
-1 1:0.13522070193352648 2:0.5638347853725976 3:0.5031549657064472 4:0.0 5:0.7087314935872157 6:0.1703056768558952 7:0.11487276981573559 8:0.13498377139947815 9:0.13247325361862808 10:0.5 11:0.3466666666666667 12:0.48279841105581034 13:0.14083575804390605 14:0.3499671046381733 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:1.0 20:0.0 #1295433764
-1 1:0.14081453190023663 2:0.2699823920391585 3:0.5304526611796982 4:0.0 5:0.2749142055310915 6:0.011644832605531296 7:0.006653992395437262 8:0.008877999109018011 9:0.00881057268722467 10:1.0 11:0.3466666666666667 12:0.45514346241346193 13:0.31491832864888675 14:0.35860956909327935 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #508414715
-1 1:0.14081453190023663 2:0.9707137342016773 3:0.6388203017832648 4:0.0 5:0.9823259584457628 6:0.011644832605531296 7:0.006653992395437262 8:0.008877999109018011 9:0.00881057268722467 10:0.0 11:0.22666666666666666 12:0.4570038270335836 13:0.7141676407723386 14:0.3312693299999689 15:0.0 16:0.2222222222222222 17:0.0 18:0.15 19:0.5 20:0.25 #1297438590
-1 1:0.13522070193352648 2:0.6089743034917804 3:0.637448559670782 4:0.0 5:0.7625474099469156 6:0.1703056768558952 7:0.11487276981573559 8:0.13498377139947815 9:0.13247325361862808 10:0.5 11:0.22666666666666666 12:0.4570038270335836 13:0.14083575804390605 14:0.3312693299999689 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:1.0 20:0.0 #1295433764
-1 1:0.14081453190023663 2:0.2484487209889226 3:0.14526748971193415 4:0.0 5:0.26264813028921363 6:0.011644832605531296 7:0.006653992395437262 8:0.008877999109018011 9:0.00881057268722467 10:1.0 11:0.22666666666666666 12:0.4570038270335836 13:0.31491832864888675 14:0.3312693299999689 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #508414715
-1 1:0.09715693626094703 2:0.2556034242945294 3:0.11111111111111112 4:0.0 5:0.15362527520257374 6:0.002911208151382824 7:0.0 8:3.182078533698212E-4 9:0.0010488777008600798 10:0.0 11:0.0 12:0.5993944968924458 13:0.15745916432444337 14:0.33501260508640407 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.0 #1316234009
-1 1:0.14571402672214126 2:0.23906547698004577 3:0.0013717421124828533 4:0.0 5:0.14802705783153589 6:0.043668122270742356 7:0.042995027785902314 8:0.045455991853878955 9:0.044262638976295364 10:0.5 11:0.0 12:0.6505934493402307 13:0.0 14:0.15064615126295566 15:0.0 16:0.5185185185185185 17:0.0 18:0.5 19:0.0 20:0.25 #1339508372
-1 1:0.06995758938953167 2:0.232980150736366 3:0.0013717421124828533 4:0.0 5:0.1363653000737641 6:0.0 7:0.0 8:0.0 9:0.0 10:1.0 11:0.0 12:0.4248159068602844 13:0.11134044285378082 14:0.18120224251484507 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #1228215286
-1 1:0.32206674216857173 2:0.2951140516403738 3:0.13978050754458163 4:0.0 5:0.1951979875745678 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.6933333333333334 12:0.9176028987426286 13:0.4723774929733302 14:0.5429753082502454 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.28572831482717514 2:0.13679714222959932 3:0.27681755829903976 4:0.0 5:0.1556308816042437 6:0.29985443959243085 7:0.337818075460661 8:0.3970597594348629 9:0.3961611076148521 10:0.5 11:0.06666666666666667 12:0.7226233621374305 13:0.0 14:0.634920634920635 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #268105304
1 1:0.32603535014826823 2:0.12131815066491086 3:0.5263374485596708 4:0.0 5:0.15993986244766206 6:0.37117903930131 7:0.4296577946768061 8:0.5142079806529625 9:0.5244388504300399 10:1.0 11:0.8266666666666667 12:0.9964724880671166 13:0.31491832864888675 14:0.6019292654288461 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #275916247
-1 1:0.4778449829283873 2:0.41600961713399803 3:0.41934159122085046 4:0.0 5:0.5473099440133937 6:0.018922852983988356 7:0.030198888563907577 8:0.03769172023165532 9:0.04101111810362912 10:0.0 11:0.5866666666666667 12:0.9294192133431867 13:0.15745916432444337 14:0.47159704868175856 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #1296701785
-1 1:0.32206674216857173 2:0.09640119195200805 3:0.9161865569272977 4:0.0 5:0.03814785592098752 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.5 11:0.6133333333333333 12:0.9277631098552924 13:0.4723774929733302 14:0.4615262004087208 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.483616212031257 2:0.08070305710130012 3:0.888888888888889 4:0.0 5:0.05220671608902754 6:0.14556040756914118 7:0.22747879496928927 8:0.2789728250493222 9:0.29247954688483324 10:1.0 11:0.49333333333333335 12:0.8614231294318555 13:0.14083575804390605 14:0.4751033947189648 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.25 #758009140
1 1:0.3268613197455925 2:0.03689442604625685 3:0.7212620027434842 4:0.0 5:0.036655219077170995 6:0.3245997088791849 7:0.3650921322023984 8:0.44159294851396935 9:0.45201384518565135 10:0.0 11:0.3333333333333333 12:0.7743610924236793 13:0.31491832864888675 14:0.5613127617121362 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #324524658
-1 1:0.12673680780008506 2:0.030906832552131693 3:0.13840877914951988 4:0.0 5:0.014758405618504623 6:0.7700145560407569 7:0.7193623866627669 8:0.7603099344491822 9:0.7279735682819384 10:0.5 11:0.0 12:0.7664187174184868 13:0.2099455524325912 14:0.4166666666666667 15:0.0 16:0.2962962962962963 17:0.0 18:0.25 19:0.0 20:0.25 #822409554
1 1:0.3247150243883414 2:0.03058199105959811 3:0.28093278463648835 4:0.0 5:0.034001799442951605 6:0.3231441048034934 7:0.36136297162913134 8:0.43696302424743844 9:0.447293895531781 10:1.0 11:0.3333333333333333 12:0.7743610924236793 13:0.31491832864888675 14:0.5613127617121362 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:0.4778449829283873 2:0.38350501742173054 3:0.3633745130315501 4:0.0 5:0.505543248676446 6:0.018922852983988356 7:0.030198888563907577 8:0.03769172023165532 9:0.04101111810362912 10:0.0 11:0.28 12:0.5890810284570484 13:0.15745916432444337 14:0.5337605126836238 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #1296701785
-1 1:0.32206674216857173 2:0.07323965537210665 3:0.36200274348422495 4:0.0 5:0.03773927692101148 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.5 11:0.29333333333333333 12:0.7522364897830028 13:0.4723774929733302 14:0.5613127617121362 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.0614637719602899 3:0.47311385459533606 4:0.0 5:0.034553969248964346 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:1.0 11:0.38666666666666666 12:0.7378381540204939 13:0.5951397006436155 14:0.6482888511017536 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
-1 1:0.4778449829283873 2:0.35728622402564053 3:0.19849108367626886 4:0.0 5:0.47517752700999155 6:0.018922852983988356 7:0.030198888563907577 8:0.03769172023165532 9:0.04101111810362912 10:0.0 11:0.5333333333333333 12:0.7445210397779587 13:0.15745916432444337 14:0.7936507936507937 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #1296701785
-1 1:0.32206674216857173 2:0.2798603301417552 3:0.5277092043895747 4:0.0 5:0.17402772105068684 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.5 11:0.6666666666666666 12:0.850920386251255 13:0.4723774929733302 14:0.6454972243679028 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.412737470308771 2:0.22453921578553862 3:0.22222222222222224 4:0.0 5:0.1296199137540923 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:1.0 11:0.5333333333333333 12:0.8707092324431446 13:0.2816715160878121 14:0.7172191381865587 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100013512260
-1 1:0.4778449829283873 2:0.35414476737910616 3:0.17119341563786009 4:0.0 5:0.47174859059532875 6:0.018922852983988356 7:0.030198888563907577 8:0.03769172023165532 9:0.04101111810362912 10:0.0 11:0.7733333333333333 12:0.9197024609021842 13:0.15745916432444337 14:0.625 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #1296701785
-1 1:0.2755199996078093 2:0.1496999674342675 3:0.19711934156378602 4:0.0 5:0.11213807679722673 6:0.00727802037845706 7:0.0030710734132787364 8:0.004566282695856933 9:0.0064505978602894904 10:0.5 11:0.7866666666666666 12:0.8760174700272383 13:0.0 14:0.4938893827785186 15:0.0 16:0.07407407407407407 17:0.0 18:0.1 19:0.0 20:0.0 #1004529961
-1 1:0.32206674216857173 2:0.11700249951474842 3:0.33333333333333337 4:0.0 5:0.06837576742806399 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:1.0 11:0.72 12:0.9136317512529685 13:0.4723774929733302 14:0.515095916636406 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.32206674216857173 2:0.3038876135303675 3:0.49903978052126197 4:0.0 5:0.19120708700395384 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.17333333333333334 12:0.6105991020235187 13:0.4723774929733302 14:0.3815571220796917 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.24861996224120103 3:0.3893003840877915 4:0.0 5:0.18519155873386967 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.5333333333333333 12:0.5407342203825075 13:0.5951397006436155 14:0.2799736837105387 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
-1 1:0.28373722907717114 2:0.19715825000407258 3:0.5263374485596708 4:0.0 5:0.19738350232323962 6:0.19359534206695778 7:0.2201667154138637 8:0.2579074651562401 9:0.25692259282567653 10:1.0 11:0.02666666666666667 12:0.544000487628083 13:1.0 14:0.4286204165613664 15:0.4564354645876385 16:0.48148148148148145 17:0.0 18:0.25 19:0.0 20:1.0 #117320346
-1 1:0.32206674216857173 2:0.1031007134306207 3:0.3906721536351166 4:0.0 5:0.05730477424171146 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.7866666666666666 12:0.8679245283018867 13:0.4723774929733302 14:0.5470732932414788 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.09033957563993976 3:0.5004114951989026 4:0.0 5:0.05667863272203114 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.8 12:0.7664187174184868 13:0.5951397006436155 14:0.48611111111111116 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
-1 1:0.4027600862201175 2:0.06588955728573324 3:0.5017832647462277 4:0.0 5:0.05960994609138005 6:0.1586608442503639 7:0.23018426440479672 8:0.27442245274613375 9:0.27831969792322214 10:1.0 11:0.16 12:0.7439820726497655 13:0.22268088570756164 14:0.6163335513613658 15:0.0 16:0.037037037037037035 17:0.0 18:0.05 19:0.0 20:0.0 #642308985
-1 1:0.32206674216857173 2:0.10767138135335143 3:0.7777777777777778 4:0.0 5:0.04967500610425625 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.36 12:0.8381454326786738 13:0.4723774929733302 14:0.578617382136995 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.412737470308771 2:0.08597925621297783 3:0.4458161865569273 4:0.0 5:0.03788353413888303 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:0.5 11:0.29333333333333333 12:0.678828006856374 13:0.2816715160878121 14:0.7142857142857143 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100015421034
1 1:0.412737470308771 2:0.08597494239407565 3:0.4458161865569273 4:0.0 5:0.03788087229961128 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:1.0 11:0.29333333333333333 12:0.678828006856374 13:0.2816715160878121 14:0.7142857142857143 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100013512260
-1 1:0.32206674216857173 2:0.29051752009105064 3:0.6101508916323731 4:0.0 5:0.17900590504251915 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.2 12:0.7083559319020546 13:0.4723774929733302 14:0.5797213274999455 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
